AwardId,Name,CityName,ZipCode,PhoneNumber,StreetAddress,CountryName,StateName,StateCode,EmailAddress,CountryFlag
1262414,"J. Craig Venter Institute, Inc.",Rockville,208500000,8582001864,"9704 Medical Center Drive","United States",Maryland,MD,NULL,NULL
1262416,"University of North Carolina at Charlotte",CHARLOTTE,282230001,7046871888,"9201 University City Boulevard","United States","North Carolina",NC,NULL,NULL
1262418,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1262435,"Johns Hopkins University",Baltimore,212182608,4105168668,"3400 N CHARLES ST","United States",Maryland,MD,NULL,NULL
1262438,"Georgia State University Research Foundation, Inc.",ATLANTA,303033999,4044133500,"G76Dahlberg Hall 30 Courtland St","United States",Georgia,GA,NULL,NULL
1262439,"Boston College","Chestnut Hill",024673800,6175528000,"140 Commonwealth Avenue","United States",Massachusetts,MA,NULL,NULL
1262440,"Arizona State University",TEMPE,852816011,4809655479,ORSPA,"United States",Arizona,AZ,NULL,NULL
1262442,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1262447,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1262451,"University of Florida",GAINESVILLE,326112002,3523923516,"1 UNIVERSITY OF FLORIDA","United States",Florida,FL,NULL,NULL
1262452,"Georgetown University",Washington,200571789,2026250100,"37th & O St N W","United States","District of Columbia",DC,NULL,NULL
1262458,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1262463,"University of California-Santa Barbara","SANTA BARBARA",931062050,8058934188,"Office of Research","United States",California,CA,NULL,NULL
1262470,"University of New Hampshire",Durham,038243585,6038622001,"51 COLLEGE RD SERVICE BLDG 107","United States","New Hampshire",NH,NULL,NULL
1262472,"University of North Carolina at Charlotte",CHARLOTTE,282230001,7046871888,"9201 University City Boulevard","United States","North Carolina",NC,NULL,NULL
1262474,"Georgia Tech Research Corporation",Atlanta,303320420,4048944819,"Office of Sponsored Programs","United States",Georgia,GA,NULL,NULL
1262475,"Michigan State University","EAST LANSING",488241046,5173555040,"CONTRACT AND GRANT ADMINISTRATIO","United States",Michigan,MI,NULL,NULL
1262476,"Florida State University",TALLAHASSEE,323064166,8506445260,"874 Traditions Way, 3rd Floor","United States",Florida,FL,NULL,NULL
1262479,"University of Minnesota Duluth",Duluth,558123011,2187267582,"1049 University Drive","United States",Minnesota,MN,NULL,NULL
1262480,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1262481,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1262491,"William Marsh Rice University",HOUSTON,770051827,7133484820,"6100 MAIN ST","United States",Texas,TX,NULL,NULL
1262499,"George Mason University",FAIRFAX,220304422,7039932295,"4400 UNIVERSITY DR","United States",Virginia,VA,NULL,NULL
1262514,"Oklahoma State University",Stillwater,740781011,4057449995,"101 WHITEHURST HALL","United States",Oklahoma,OK,NULL,NULL
1262521,"University of North Texas",DENTON,762035017,9405653940,"1155 Union Circle #305250","United States",Texas,TX,NULL,NULL
1262522,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1262526,"Texas A&M University Main Campus","College Station",778431260,9798477635,"400 Harvey Mitchell Pkwy South","United States",Texas,TX,NULL,NULL
1262530,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1262531,"University of California-San Diego","La Jolla",920930934,8585344896,"Office of Contract & Grant Admin","United States",California,CA,NULL,NULL
1262535,"Syracuse University",SYRACUSE,132441200,3154432807,"OFFICE OF SPONSORED PROGRAMS","United States","New York",NY,NULL,NULL
1262538,"Pennsylvania State Univ University Park","UNIVERSITY PARK",168027000,8148651372,"110 Technology Center Building","United States",Pennsylvania,PA,NULL,NULL
1262543,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1262545,"University of South Florida",Tampa,336129446,8139745465,"3702 Spectrum Blvd.","United States",Florida,FL,NULL,NULL
1262547,"University of California-Irvine",IRVINE,926977600,9498244768,"5171 California Avenue, Ste 150","United States",California,CA,NULL,NULL
1262561,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1262565,"Wayne State University",Detroit,482023622,3135772424,"5057 Woodward","United States",Michigan,MI,NULL,NULL
1262571,"Louisiana State University & Agricultural and Mechanical College","Baton Rouge",708032701,2255782760,"202 Himes Hall","United States",Louisiana,LA,NULL,NULL
1262575,"University of Illinois at Urbana-Champaign",CHAMPAIGN,618207473,2173332187,"SUITE A","United States",Illinois,IL,NULL,NULL
1262588,"Indiana University",Bloomington,474013654,8128550516,"509 E 3RD ST","United States",Indiana,IN,NULL,NULL
1262592,"Marine Biological Laboratory","WOODS HOLE",025431015,5085483705,"7 M B L ST","United States",Massachusetts,MA,NULL,NULL
1262593,"Carnegie-Mellon University",PITTSBURGH,152133815,4122689527,"5000 Forbes Avenue","United States",Pennsylvania,PA,NULL,NULL
1262603,"Toyota Technological Institute at Chicago",Chicago,606372902,7738340409,"6045 S. Kenwood Avenue","United States",Illinois,IL,NULL,NULL
1262621,"University of Kansas Center for Research Inc",LAWRENCE,660457568,7858643441,"2385 IRVING HILL RD","United States",Kansas,KS,NULL,NULL
1262628,"University of California-San Diego","La Jolla",920930934,8585344896,"Office of Contract & Grant Admin","United States",California,CA,NULL,NULL
1262634,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1262637,"Institute for Systems Biology",SEATTLE,981095234,2067321200,"401 Terry Avenue North","United States",Washington,WA,NULL,NULL
1262645,"University of Southern California","Los Angeles",900890701,2137407762,"University Park","United States",California,CA,NULL,NULL
1262651,"Keck Graduate Institute",Claremont,917114817,9096077853,"535 Watson Drive","United States",California,CA,NULL,NULL
1262654,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1262655,"Stanford University","Palo Alto",943041212,6507232300,"3160 Porter Drive","United States",California,CA,NULL,NULL
1262664,"Washington State University",PULLMAN,991643140,5093359661,"NEILL HALL, ROOM 423","United States",Washington,WA,NULL,NULL
1262670,"University of Pittsburgh",Pittsburgh,152132303,4126247400,"University Club","United States",Pennsylvania,PA,NULL,NULL
1262687,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1262691,"Clark University",WORCESTER,016101400,5087937765,"950 MAIN ST","United States",Massachusetts,MA,NULL,NULL
1262695,"Texas Engineering Experiment Station","College Station",778454645,9794587617,"TEES State Headquarters Bldg.","United States",Texas,TX,NULL,NULL
1262711,"Texas A&M University Main Campus","College Station",778431260,9798477635,"400 Harvey Mitchell Pkwy South","United States",Texas,TX,NULL,NULL
1262713,"Rocky Mountain Biological Laboratory","Crested Butte",812240519,9703497481,"PO Box 519","United States",Colorado,CO,NULL,NULL
1262715,"University of Georgia Research Foundation Inc",ATHENS,306025016,7065425939,"200 D.W. Brooks Drive","United States",Georgia,GA,NULL,NULL
1262717,"University of Texas at Dallas",Richardson,750803021,9728832313,"800 W. Campbell Rd.","United States",Texas,TX,NULL,NULL
1262722,"Huntington Consulting","Eagle River",995770000,9076963564,"23834 The Clearing Drive","United States",Alaska,AK,NULL,NULL
1262729,"University of Wisconsin-Madison",MADISON,537151218,6082623822,"21 North Park Street","United States",Wisconsin,WI,NULL,NULL
1262734,"Northeastern University",BOSTON,021155005,6173732508,"360 HUNTINGTON AVE","United States",Massachusetts,MA,NULL,NULL
1262735,"University of California-Davis",Davis,956180000,5307547700,"OR/Sponsored Programs","United States",California,CA,NULL,NULL
1262736,"Kent State University",KENT,442420001,3306722070,"OFFICE OF THE COMPTROLLER","United States",Ohio,OH,NULL,NULL
1262737,"SUNY College at Potsdam",Potsdam,136762294,3152672537,"Pierrepont Avenue","United States","New York",NY,NULL,NULL
1262743,"Georgia State University Research Foundation, Inc.",ATLANTA,303033999,4044133500,"G76Dahlberg Hall 30 Courtland St","United States",Georgia,GA,NULL,NULL
1262744,"Sanford Research/USD","Sioux Falls",571040589,6053126076,"Sanford Center","United States","South Dakota",SD,NULL,NULL
1262745,"Claremont Graduate University",Claremont,917115909,9096079406,"150 East Tenth Street","United States",California,CA,NULL,NULL
1262752,"Woods Hole Oceanographic Institution","WOODS HOLE",025431041,5082892462,"183 OYSTER POND ROAD","United States",Massachusetts,MA,NULL,NULL
1262754,"Pace University New York Campus","New York",100381502,2123461200,"1 Pace Plaza","United States","New York",NY,NULL,NULL
1262767,"University of Tennessee Knoxville",KNOXVILLE,379960003,8659743466,"1 CIRCLE PARK","United States",Tennessee,TN,NULL,NULL
1262771,"SUNY at Buffalo",Buffalo,142600000,7166452634,"402 Crofts Hall","United States","New York",NY,NULL,NULL
1262774,"Dartmouth College",HANOVER,037551404,6036463007,"OFFICE OF SPONSORED PROJECTS","United States","New Hampshire",NH,NULL,NULL
1262779,"Salish Kootenai College",Pablo,598550070,4062754800,"P O BOX 70","United States",Montana,MT,NULL,NULL
1262780,"Brown University",Providence,029121929,4018632777,"BOX 1929","United States","Rhode Island",RI,NULL,NULL
1262786,"University of Vermont & State Agricultural College",BURLINGTON,054050160,8026563660,"85 SO. PROSPECT ST.","United States",Vermont,VT,NULL,NULL
1262795,"University of Kansas Center for Research Inc",LAWRENCE,660457568,7858643441,"2385 IRVING HILL RD","United States",Kansas,KS,NULL,NULL
1262798,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1262803,"Huntington Consulting","Eagle River",995770000,9076963564,"23834 The Clearing Drive","United States",Alaska,AK,NULL,NULL
1262805,"University of Maryland College Park","COLLEGE PARK",207425141,3014056269,"3112 LEE BLDG","United States",Maryland,MD,NULL,NULL
1262806,"Utah State University",Logan,843221415,4357971226,"Sponsored Programs Office","United States",Utah,UT,NULL,NULL
1262810,"University of Toledo",TOLEDO,436063390,4195302844,"2801 W Bancroft St., MS 944","United States",Ohio,OH,NULL,NULL
1262811,"University of Washington",SEATTLE,981959472,2065434043,"4333 Brooklyn Ave NE","United States",Washington,WA,NULL,NULL
1262812,"University of California-Los Angeles","LOS ANGELES",900952000,3107940102,"11000 Kinross Avenue, Suite 211","United States",California,CA,NULL,NULL
1262814,"Washington State University",PULLMAN,991643140,5093359661,"NEILL HALL, ROOM 423","United States",Washington,WA,NULL,NULL
1262818,"University of Chicago",Chicago,606375418,7737028669,"5801 South Ellis Avenue","United States",Illinois,IL,NULL,NULL
1262820,"South Carolina Department of Natural Resources",Charleston,294120000,8037344007,"217 Fort Johnson Road","United States","South Carolina",SC,NULL,NULL
1262825,"Alaska SeaLife Center",Seward,996641329,9072246343,"P.O. Box 1329","United States",Alaska,AK,NULL,NULL
1262826,"Universidad Metropolitana","San Juan",009281150,7877510178,"PO Box 21150","United States","Puerto Rico",PR,NULL,NULL
1262829,"Association of Universities for Research in Astronomy, Inc.",Washington,200053929,2024832101,"1212 New York Avenue, N.W.,","United States","District of Columbia",DC,NULL,NULL
1262832,"San Jose State University Foundation","San Jose",951125569,4089241400,"210 North Fourth Street","United States",California,CA,NULL,NULL
1262838,"University of West Georgia",Carrollton,301180000,4048341311,"1601 Maple","United States",Georgia,GA,NULL,NULL
1262850,"Ohio Wesleyan University",Delaware,430152370,7403683000,"61 S. Sandusky Street","United States",Ohio,OH,NULL,NULL
1262851,"Smithsonian Institution Astrophysical Observatory",Cambridge,021381516,6174967924,"60 Garden St","United States",Massachusetts,MA,NULL,NULL
1262852,"Valparaiso University",Valparaiso,463836493,2194645215,"1700 Chapel Drive","United States",Indiana,IN,NULL,NULL
1262863,"University of Cincinnati Main Campus",Cincinnati,452210222,5135564358,"University Hall, Suite 530","United States",Ohio,OH,NULL,NULL
1262871,"Northern Illinois University","De Kalb",601152860,8157531581,"301 Lowden Hall","United States",Illinois,IL,NULL,NULL
1262876,"North Carolina Agricultural & Technical State University",Greensboro,274110001,3363347995,"1601 E. Market Street","United States","North Carolina",NC,NULL,NULL
1262877,"Kansas State University",MANHATTAN,665061103,7855326804,"2 FAIRCHILD HALL","United States",Kansas,KS,NULL,NULL
1262880,"Bermuda Institute of Ocean Sciences (BIOS), Inc.","St. George's GE01",NULL,4412971880,"17 Biological Station",Bermuda,NULL,NULL,NULL,NULL
1262882,"University of Colorado at Boulder",Boulder,803090572,3034926221,"3100 Marine Street, Room 481","United States",Colorado,CO,NULL,NULL
1262887,"University of Notre Dame","NOTRE DAME",465565612,5746317432,"940 Grace Hall","United States",Indiana,IN,NULL,NULL
1262890,"Louisiana State University & Agricultural and Mechanical College","Baton Rouge",708032701,2255782760,"202 Himes Hall","United States",Louisiana,LA,NULL,NULL
1262895,"Harvard University",Cambridge,021383846,6174955501,"1350 MASSACHUSETTS AVE","United States",Massachusetts,MA,NULL,NULL
1262897,"Sam Houston State University",Huntsville,773412392,9362943621,"P O Box 2392","United States",Texas,TX,NULL,NULL
1262899,"North Carolina State University",RALEIGH,276957514,9195152444,"CAMPUS BOX 7514","United States","North Carolina",NC,NULL,NULL
1262901,"Mississippi State University","MISSISSIPPI STATE",397629662,6623257404,"PO Box 6156","United States",Mississippi,MS,NULL,NULL
1262904,"University of New Orleans","New Orleans",701480001,5042806836,"2000 Lakeshore Drive","United States",Louisiana,LA,NULL,NULL
1262907,"Kean University",Union,070837131,9087373349,"1000 Morris Avenue","United States","New Jersey",NJ,NULL,NULL
1262908,"American Chemical Society (ACS)",Washington,200364800,2028724600,"1155 16th St NW","United States","District of Columbia",DC,NULL,NULL
1262920,"University of Michigan Ann Arbor","Ann Arbor",481091274,7347636438,"3003 South State St.","United States",Michigan,MI,NULL,NULL
1262924,"Rutgers University New Brunswick","NEW BRUNSWICK",089018559,8489320150,"3 RUTGERS PLAZA","United States","New Jersey",NJ,NULL,NULL
1262926,"University of Connecticut",Storrs,062691133,8604863622,"438 Whitney Road Ext.","United States",Connecticut,CT,NULL,NULL
1262928,"University of Houston - Downtown",Houston,770021001,7132218681,"One Main Street","United States",Texas,TX,NULL,NULL
1262929,"University of Connecticut",Storrs,062691133,8604863622,"438 Whitney Road Ext.","United States",Connecticut,CT,NULL,NULL
